ID,t_start,t_end,X_0,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,delta
6.0,0.01,0.081860281038225,0.2002933184898763,0.4922324328586822,0.3063094709884507,0.9727225470251264,0.9972565350421202,0.8545939079173657,0.5534849090050097,0.3740298700897823,0.9375497868859108,0.6556013022384986,0.2969000726538995,0.0
6.0,0.081860281038225,0.1404624790435426,0.7509308810914314,0.4741763450302326,0.4297882524320046,0.6642579288617205,0.0633235381851061,0.917254945421915,0.6593171622610966,0.4179909563817001,0.0590403689026665,0.2886755995958565,0.1251265746675844,0.0
6.0,0.1404624790435426,0.1441719203669834,0.2359498952561056,0.8035606986007339,0.0568436651652209,0.5145278601275662,0.812628693889309,0.2157099554117528,0.6474771788556838,0.1032739278560032,0.9757269155857244,0.3016088235655826,0.9085460954846182,0.0
6.0,0.1441719203669834,0.1792375594952966,0.0871651551013819,0.9394626543763358,0.0130812252568213,0.7836529013250729,0.4289353816923412,0.9923829077604464,0.0957490452248756,0.2771506857881657,0.3153026291694554,0.6073329915161999,0.5555161151062039,0.0
6.0,0.1792375594952966,0.2355566279445712,0.4575023133472953,0.0497275797143137,0.4126140279900883,0.4092910126176944,0.9776429404479748,0.5695932389897428,0.7994723143455389,0.4197418590359933,0.1687176096583658,0.4262311752423846,0.99191575330715,0.0
6.0,0.2355566279445712,0.2655296151870274,0.834119382852738,0.528550813185257,0.1342919218953906,0.2002032365374638,0.6179251017648536,0.1266914665884048,0.6950993056107274,0.7502577644906989,0.1684317124939234,0.2033539263479173,0.7312727803525546,0.0
6.0,0.2655296151870274,0.3167630305143823,0.5114896965182508,0.5902885685000799,0.6334430835247601,0.6725285175810365,0.5081117472643635,0.4574681042544399,0.7747790896883099,0.136426255172286,0.9735370920989996,0.7620604437597367,0.2455573913365145,0.0
6.0,0.3167630305143823,0.3841097230428544,0.0390136555761755,0.5794749457139625,0.3463811900559345,0.7290084716454807,0.5362902703985718,0.4135983642779952,0.569514438482769,0.17719595343096,0.6956131416390471,0.3741858052127477,0.0920388249683862,0.0
6.0,0.3841097230428544,0.4000290963806637,0.4136055543030481,0.8953219906374678,0.1084306246919517,0.7061086435943515,0.3600837381160687,0.9285828947939352,0.6058803873928672,0.4688313030865848,0.3256408924127688,0.350901029093536,0.9794165110924852,0.0
6.0,0.4000290963806637,0.4050768633960635,0.776320313833548,0.6498359900524916,0.9679993141108,0.8017200363222765,0.5387717248880577,0.3753099391352534,0.9517867812270422,0.219340919882197,0.6436114220382121,0.6315006580216634,0.6598066026415732,0.0
6.0,0.4050768633960635,0.4388584521025315,0.4397985482350306,0.9033685023915404,0.0390280352350759,0.3727757668452163,0.029939642169631,0.2249709829696188,0.4033133141833777,0.2784196711822526,0.8996911997956198,0.9715191422335292,0.3681201756582755,0.0
6.0,0.4388584521025315,0.4496648293804767,0.2252344442483579,0.6417384208211918,0.975599051292,0.6188815320725541,0.4611453841323535,0.9427799362934834,0.8848708490967051,0.4285597663306814,0.2341152677969564,0.0769008064015608,0.0506380927113429,0.0
6.0,0.4496648293804767,0.4675551102375858,0.2611498119431211,0.6483533130908562,0.8532229897417178,0.1613936426621677,0.4284085170113647,0.9611301213747088,0.7083946645216322,0.2456706754473053,0.5841698747625317,0.0240435696309584,0.1170850283305277,0.0
6.0,0.4675551102375858,0.5561378198543564,0.168421896481996,0.6694218437626526,0.6396463234051721,0.8859773921516272,0.9085116385119758,0.9613437720439496,0.7688351416814637,0.0235252999620476,0.0385203154153728,0.8434565605573212,0.6269498217186764,0.0
6.0,0.5561378198543564,0.592674316975768,0.8869544190461963,0.3312007254732143,0.0613847142090082,0.9212523806113392,0.0819297450427828,0.4912842989892629,0.6429543612383843,0.4637074433088672,0.8109485417446894,0.2001985757891703,0.4743291655323409,0.0
6.0,0.592674316975768,0.6145512518937217,0.4242982350844153,0.1266242805176765,0.8919798352759533,0.1715855235730152,0.1468987042739931,0.8503153319915148,0.2794605448218907,0.0249214995990387,0.0713991513492962,0.2606539270057095,0.124485679627322,0.0
6.0,0.6145512518937217,0.689800868915582,0.5589414650541714,0.4137732301324891,0.3814137686557626,0.0054003808718243,0.6314460804018506,0.386972937581038,0.2591441777324377,0.7348121569577645,0.195699075026895,0.607016206046267,0.6396467148491868,0.0
6.0,0.689800868915582,0.7004888273549389,0.237923282336936,0.4226165493278513,0.9968536234179738,0.0733007535670742,0.9492863639529558,0.0826763644912159,0.6498058777167298,0.2958241857142779,0.0931692286500009,0.5804020803558005,0.2745577342294677,0.0
6.0,0.7004888273549389,0.774949151432495,0.4662929596731243,0.2468761737890211,0.8212200684727875,0.0603568205946196,0.979714106914671,0.9199881251032472,0.4529965544907531,0.4523769739724501,0.1549501082744647,0.3610863899708885,0.088305149142456,0.0
6.0,0.774949151432495,0.8219276807765444,0.0433214212189494,0.6302610582293642,0.9868795587400953,0.588794813076342,0.2597206273286844,0.3005347079053806,0.93521391520939,0.2992728200720977,0.3211518930192569,0.3206373438303003,0.2525754002340499,0.0
6.0,0.8219276807765444,0.8817532479044553,0.5945092250532714,0.0386600715104262,0.2628137667438996,0.0075864098792104,0.4029249073694076,0.3232815670810067,0.012628911229002,0.2400793486039197,0.3316081409728254,0.3650602043279409,0.298034994977728,0.0
6.0,0.8817532479044553,0.896515267132985,0.5843450898277068,0.1217158793516273,0.989307127177128,0.2329710059211873,0.281082074750091,0.2920239581254208,0.6126759394454472,0.4323503576528599,0.7276636984183588,0.6242858153514315,0.8900669009088974,0.0
6.0,0.896515267132985,0.9149187493423,0.0598374190588206,0.9169914911830108,0.1813353779469164,0.2419243999322641,0.3267600475960588,0.8527182325235593,0.4404664848348444,0.1341736939330323,0.255982815832113,0.1852764126806516,0.7264564565638473,0.0
6.0,0.9149187493423,0.9794259619891243,0.7296781636320293,0.5675555805971183,0.1479705787649377,0.0533266461770863,0.408439321808385,0.1277476624021565,0.2650095904213162,0.3740894166144431,0.641245632031219,0.1579559746856919,0.4902868625574873,0.0
6.0,0.9794259619891243,0.9842887626154648,0.2803183645233791,0.7174179865908138,0.6388205479059722,0.4020623678637964,0.1810908467541567,0.1852499583422597,0.5948919550615519,0.6820961583994329,0.8084177193942387,0.4996060222664085,0.0169683908115625,0.0
6.0,0.9842887626154648,1.0,0.4226068884563054,0.7283870402315206,0.9159084588876184,0.1348176456619645,0.3124427265148963,0.0656978099556054,0.2805434258866746,0.5505390843663599,0.4437920829662015,0.6497745839331877,0.4982172767782282,0.0
7.0,0.01,0.0642408516228004,0.4684489455090754,0.4831926619370339,0.4832270077509034,0.5519172123394076,0.7206820848062293,0.6408121000637709,0.2099819719084166,0.3302886949728578,0.157336788583941,0.7121740192368992,0.8303754055513513,0.0
7.0,0.0642408516228004,0.0869181859498013,0.8905833130654041,0.2141209353928568,0.8843984293380955,0.8469604409043291,0.9634918791462064,0.1463562217977624,0.8622823684950559,0.9951308827367136,0.4621645532403871,0.4577254987446866,0.8247215486255893,0.0
7.0,0.0869181859498013,0.1250593394402645,0.967878366227496,0.3412625267671894,0.9200558791883102,0.9017251290772308,0.1534932005744633,0.2500628741206077,0.0685620141408157,0.8406597459341097,0.9719673385608476,0.8028193255620598,0.9935329124565758,0.0
7.0,0.1250593394402645,0.2172826181306191,0.3402044093778672,0.9260239692868586,0.0958587304494756,0.1514064319855138,0.6341385815758691,0.8820055358342084,0.8453061155709333,0.0230192825072631,0.5256943600193512,0.1434474977358091,0.2770020395064521,0.0
7.0,0.2172826181306191,0.3098183054173968,0.978435880858402,0.7506695521883052,0.1131539936979098,0.4766100678069632,0.2156053620444877,0.3550930452579655,0.5892381708419674,0.8417842893263308,0.220636894080407,0.2205216076263509,0.5506999189874527,0.0
7.0,0.3098183054173968,0.3580892527176122,0.1906044283440258,0.4651585017648035,0.7670655843654984,0.2270762336573752,0.3778406463752521,0.4543011623551433,0.1378859251725893,0.8810145923255538,0.0540295148707428,0.4979263626320385,0.3833105685586175,1.0
8.0,0.01,0.0204619744522853,0.8585853258857288,0.8521943790054652,0.0925672902465247,0.8997889956204111,0.7687044137486019,0.5897600627063717,0.2265636134311044,0.0521933472261826,0.3389625405815846,0.8956482642943202,0.1811053556932838,0.0
8.0,0.0204619744522853,0.0644224982297443,0.3566981099860284,0.5325285819697649,0.9589055217704624,0.7800897020786776,0.0954780702593297,0.2010377698417026,0.2450523570287427,0.2496574741674101,0.4672480565357594,0.3465993657587805,0.83767755144767,0.0
8.0,0.0644224982297443,0.0810427130001977,0.3114411630243916,0.5347468091275475,0.6892333124528114,0.988409583150013,0.2349338025876415,0.4175502615314753,0.9124763386124676,0.0352010129881654,0.4505104018489493,0.1186083126527831,0.8176832454320312,0.0
8.0,0.0810427130001977,0.1317405759266025,0.015160397812543,0.2651010558800033,0.1082573156039455,0.7809455506769489,0.7037942053708841,0.0567927259584793,0.3945454909830519,0.2249931134541161,0.6799370793225543,0.3207180945373026,0.5235237418548004,0.0
8.0,0.1317405759266025,0.2136441623402237,0.306057292014471,0.989496356507262,0.0249172260353256,0.382809949588389,0.4746669135342759,0.6810080830403202,0.9041650660696198,0.5427427295384966,0.7973546818729131,0.4395007499211529,0.1651731749954036,0.0
8.0,0.2136441623402237,0.2226548358126676,0.6907303845591254,0.0508820950076114,0.2201234793331489,0.5185650145208313,0.0365808464734326,0.906337592988744,0.1836946920098906,0.1599951177758435,0.8745059715325538,0.9268408616837136,0.3168402663997862,0.0
8.0,0.2226548358126676,0.3026617108820821,0.3127117416216662,0.308640248448935,0.2509899183659613,0.6124838767507016,0.8235121656744425,0.4649720924140836,0.0598315455571846,0.8735296069183413,0.6666502058646087,0.7618924291279303,0.4091673407787108,0.0
8.0,0.3026617108820821,0.3591743462778626,0.945323994319236,0.1291947217375155,0.2591724640716792,0.1767890002877619,0.3247200767338757,0.2963586365687595,0.5056755578017277,0.1537278368412843,0.4747951018818813,0.1443092606354019,0.4820775465872836,0.0
8.0,0.3591743462778626,0.4181091174459233,0.6728357128056094,0.1201647682535255,0.0836402294532637,0.4494365032450425,0.8839199561901092,0.3828696542455138,0.0946667301665724,0.2893743870699617,0.7770814400166498,0.8667102454122295,0.0728542576925732,0.0
8.0,0.4181091174459233,0.4379191831675502,0.7012209835197831,0.7311071266076663,0.9320767755949108,0.383854183687372,0.9893056487463708,0.953192474675464,0.9491913665068316,0.367004110539896,0.5709448083927103,0.7321925546519735,0.552972550436465,0.0
8.0,0.4379191831675502,0.4815310087014336,0.5735472708346299,0.655452434816173,0.5658340425976591,0.2900489960666996,0.1183855441868656,0.4012281222314349,0.3806407400776604,0.825473461361713,0.7824575870010066,0.8165101892579435,0.2781746036723866,0.0
8.0,0.4815310087014336,0.5111213849235174,0.8451304913095197,0.9567601048906564,0.1328499438261562,0.5428009407674093,0.6124739608655133,0.7238010340835261,0.7588752245027074,0.7019737377843104,0.8074844128854601,0.7265306930371646,0.743386258089562,0.0
8.0,0.5111213849235174,0.5148771525176852,0.9443503947198644,0.108966426936097,0.8015245639395095,0.7680378382271901,0.2447375021175176,0.5575528291892874,0.0208229035786197,0.3280148206857338,0.821950084238967,0.5367468473577907,0.4435794239948515,0.0
8.0,0.5148771525176852,0.5179456365549798,0.1195599755607308,0.1880499374986933,0.228449013164975,0.4291227112754094,0.0905914103888269,0.547706302470231,0.2122520175030721,0.0222624210449624,0.2572043748720495,0.7950667167474282,0.0640912027601255,0.0
8.0,0.5179456365549798,0.535388429352875,0.1312261282805766,0.9219914412379616,0.7024036541821934,0.074275232750479,0.4974930047155637,0.7896598640697466,0.2686149103892918,0.5793691519762866,0.9540798477557696,0.999340716918602,0.7721894822587517,1.0
9.0,0.01,0.0703162975862034,0.3342544765837173,0.3893883555343702,0.1801605562176597,0.9291644941572912,0.630836392253103,0.7958432789017691,0.6883936273135236,0.2882825659967376,0.3572172118176757,0.2032506414969598,0.1798092054046323,0.0
9.0,0.0703162975862034,0.1484223593152317,0.7727130463975962,0.0705053658440026,0.3760237364914945,0.227390275712593,0.3892337821328454,0.7485579097563689,0.0417608802274735,0.7081964791518511,0.9425912709732004,0.8734764139619795,0.7494937748707136,0.0
9.0,0.1484223593152317,0.2099960469185886,0.979460128325684,0.1012806413388986,0.2910687318974352,0.1635104394025285,0.2998348619238629,0.5355231178876991,0.3781258779118094,0.9408911656689662,0.6310878725253741,0.504944526535963,0.5761653204812857,0.0
9.0,0.2099960469185886,0.2121125660358041,0.9823497360927969,0.952563326328622,0.7505135600934482,0.1901098596271507,0.5033485620008443,0.5259680300274951,0.4396538830842337,0.8754738474910571,0.5157872280620134,0.4154473281271912,0.651938581202912,0.0
9.0,0.2121125660358041,0.2871590270845532,0.2218818655737184,0.826731432019895,0.4570640445519305,0.0326625653607911,0.6295054329937972,0.3709130305735549,0.2360043591730753,0.1532700333643981,0.6872260555672858,0.407210069654687,0.8578346246941757,0.0
9.0,0.2871590270845532,0.3047632404129226,0.1901137037781856,0.0488063471538439,0.6818991509615917,0.7296319376944918,0.1920953360390771,0.6984203300427593,0.3641945732203582,0.9393884582015192,0.1119710959679486,0.7095552307443866,0.6624513808481663,0.0
9.0,0.3047632404129226,0.3506146610366499,0.3188229901806342,0.176481995619108,0.949046111408588,0.1345605534830971,0.1110497643809392,0.3166179876117821,0.0061251556916783,0.5722563011483551,0.4437214382851845,0.9032350182900472,0.0561082624410183,0.0
9.0,0.3506146610366499,0.4019269318098745,0.8845559181542427,0.4304513163015507,0.8006047105758954,0.258076646790913,0.7618080128573749,0.231057306606973,0.8104002083739976,0.2088880566629831,0.2302630707384522,0.232277448621943,0.4839016102155158,0.0
9.0,0.4019269318098745,0.4503290208385571,0.2556169194250083,0.2873984869734912,0.8847158905618733,0.7453593781195174,0.7497384453781529,0.3937672461781709,0.6471744255045525,0.5901351146453064,0.8691157041792584,0.52548970626963,0.2782206900443159,0.0
9.0,0.4503290208385571,0.5347676002924918,0.9619164546568968,0.8753914573232745,0.553759500017488,0.3321516939277605,0.1768068685104282,0.8844104517869742,0.1904044351664163,0.6867591823234401,0.103194268590057,0.8899317044713425,0.7173507715946147,0.0
9.0,0.5347676002924918,0.5522489897747037,0.4224378264572552,0.1218159440141509,0.6222799538573239,0.2164802108479665,0.8893022712850623,0.3922392796303039,0.9778351509076196,0.6165105758480683,0.0311690804010936,0.3475065642339763,0.1487951681816588,0.0
9.0,0.5522489897747037,0.5537124772850287,0.5029588241369125,0.8713772513201073,0.910924803453447,0.0488558787927849,0.7849118962116539,0.4387832099413874,0.4487423033576259,0.8242157755939339,0.8709474461483703,0.6322470480324462,0.760220175678593,0.0
9.0,0.5537124772850287,0.6385888844661519,0.3358558362005388,0.1339789475865344,0.2500783303612823,0.9092565279307812,0.6996680885257168,0.1550211800826724,0.5736943374393039,0.9520922360778052,0.7614466346616134,0.5131408127782793,0.0176173478430986,0.0
9.0,0.6385888844661519,0.7128563421960953,0.9646589081660664,0.214128035066702,0.5984757946825209,0.9964937138699634,0.6615182532585445,0.6469335019882295,0.1050317079540993,0.009276844114338,0.817029084114565,0.0012864618948532,0.6344038539284005,0.0
9.0,0.7128563421960953,0.7585260957281125,0.6779290144906133,0.8703639105329612,0.778894864315554,0.98025527401176,0.8631409776228341,0.0577626377991873,0.1293398628205013,0.8499612050160342,0.2765191070793666,0.9470198987267802,0.7881298186880888,0.0
9.0,0.7585260957281125,0.8002159364330502,0.4864711621632889,0.0466116066331238,0.5651462184654974,0.8553312250815555,0.0650790586545124,0.6728279616789951,0.8428295272776137,0.788191691536277,0.866739146158729,0.4484246995781907,0.0795668469820158,0.0
9.0,0.8002159364330502,0.8118888875277466,0.8663392908286712,0.944094153523826,0.578263042391713,0.5869115413574865,0.6767085622993501,0.8720787826830709,0.032965949995294,0.2420323479037641,0.5295187153346896,0.842463130942133,0.6451329957356201,0.0
9.0,0.8118888875277466,0.8400459922230242,0.3029546351193619,0.0205291837535163,0.9625050845722176,0.1287159885914327,0.840071371065206,0.8674783215663505,0.3934455603880583,0.8518184862362596,0.4524979101596912,0.7795374378267812,0.5903295184013492,1.0
10.0,0.01,0.0393831555203768,0.1570063187558231,0.2931627756794198,0.9071362221286432,0.9485788901838856,0.7508385662227858,0.8197715198589998,0.8040354953135457,0.4714395038281771,0.7537560443703909,0.4284654644061405,0.8202226296697052,0.0
10.0,0.0393831555203768,0.1049558297918366,0.7355288641665425,0.7617602829598673,0.8959614652727312,0.9119646179854536,0.577860566253051,0.1738663303210823,0.1998636497567574,0.5825577022544417,0.0708841741229766,0.1003166608899452,0.0854940015864833,0.0
10.0,0.1049558297918366,0.1853126645661585,0.6993677817629665,0.4162534269152811,0.1453380342966198,0.3909769721028978,0.9633302861528412,0.7819045216017045,0.3814579097974242,0.3023026395613103,0.923838520521126,0.8978358550321096,0.7254218343148772,0.0
10.0,0.1853126645661585,0.2204340148657994,0.0575132961820893,0.6237152556512334,0.5634094607314738,0.7414825809539938,0.0484664775495797,0.7984185086669278,0.4057441210140398,0.4488305406150491,0.4562267459231534,0.5494591409599048,0.7189262052744056,0.0
10.0,0.2204340148657994,0.2297780525601761,0.7630668015951768,0.685183357839975,0.5393834314298835,0.6433597581078021,0.6151613157509483,0.4912147493639796,0.1881704347131034,0.5653903501583526,0.6171903727821584,0.6899612551725149,0.5219160634735105,0.0
10.0,0.2297780525601761,0.3111096609272565,0.1168956958026617,0.5891256535909744,0.1398327617231659,0.8967455795334326,0.5476279414939859,0.970543382662298,0.6472915688632621,0.2628236484766703,0.702968198434675,0.7496330759924358,0.7278364903069477,0.0
10.0,0.3111096609272565,0.3895963327549512,0.5336701363502738,0.9656067821272262,0.6558946238867416,0.82044288404672,0.6299906077036284,0.6223786325482062,0.4386033630725694,0.0171439753170739,0.4457057344990925,0.609519906431155,0.0938593126888907,0.0
10.0,0.3895963327549512,0.4289382439986028,0.0710117435166499,0.1111720020789843,0.8300125415421077,0.3271746823724374,0.8602908470320746,0.0221529639560997,0.0613701041343893,0.431533428395112,0.5225477649242799,0.0937647885525402,0.7362461945556831,0.0
10.0,0.4289382439986028,0.5153861633787982,0.2690765904129581,0.7260173128485334,0.3105404713439784,0.1852202596459928,0.5330743675180731,0.5334776253333231,0.1872520125736375,0.003592329044089,0.3009890084675473,0.1282773220762383,0.8707071086702447,0.0
10.0,0.5153861633787982,0.5537892401903715,0.0608023491683005,0.960221103967121,0.04760770326169,0.5745678193212065,0.2437444590919166,0.1030657595032312,0.5067906945816061,0.5606559515188201,0.1376100120222763,0.2379707508876609,0.8708903478396807,0.0
10.0,0.5537892401903715,0.5795195289108719,0.3084490921646394,0.1092507360673346,0.545933890438877,0.7615538724638031,0.4611510724222677,0.2031983426622654,0.4654214876899442,0.5735861653509684,0.1412632580237798,0.534492432797735,0.6833519850280277,0.0
10.0,0.5795195289108719,0.6624597208935955,0.8565702455624845,0.380726178508221,0.8291636039883726,0.9828304996116533,0.397849973613098,0.8117847811557389,0.2093579599017531,0.5667529061357078,0.4203766241012253,0.5425773658824136,0.6694606156785076,0.0
10.0,0.6624597208935955,0.7360979912774519,0.1761274011174215,0.5621266913730393,0.1710786094055089,0.8842346359828351,0.7603408335008903,0.3567572028838884,0.6904614512548916,0.1983746509238985,0.5862835466964982,0.4075257493350273,0.0499751792859323,0.0
10.0,0.7360979912774519,0.7868580820829478,0.1765539021812354,0.1786951783671256,0.6468151449347596,0.9408697793041508,0.7420678933999464,0.0298944167757166,0.9913258162600018,0.0561028020439998,0.4125299281044378,0.2344869929439944,0.2431970445749985,0.0
10.0,0.7868580820829478,0.8209231232030884,0.7229630344899145,0.8760771715037587,0.8530263413285687,0.3664353898413464,0.3276750942605474,0.2404875454257027,0.3353482735258878,0.0021721590042744,0.5866824738513587,0.0465231712100209,0.2155140087519134,1.0
